target,text
4,@alansmitheejp yeah i want to know what that is too! 
4,@snappingturtle @Jonin60seconds requested the date - and he is the guest of honour after all... 
4,@heymamakat happiest of birthdays to you Kat 
4,"@DoctahAna Can't really do anything about that, now can I? "
4,"@stellarbeam Dunno yet, would LOVE to though! I keep missing them any other time for some reason :S &amp; have fun! "
4,"$67 for my books, no complaints. 67 more than i had plus i'm on book voucher! "
4,"Esse ï¿½ o Wolverine que eu conheï¿½o http://tinyurl.com/c577ny , by noiva @tharcy! "
4,@gamerbabe360 I'm feeling a little sleepy now. Been reading Gunter Grass... wonderful but tiny print. Eyes done in 
4,@llittizzio I'm in a good mood... See?  I'm smiling!!!!! 
4,@erwin57 Peek-a-boo!! i can see you!! 
4,"ok i just spent like ï¿½50 on soundtracks, a galaxy class starship and EVE online. sigh "
4,Am I the only one who likes Mondays? 
4,@denise183rd yo wake your ass up  and go to work  go get that paper  u aint sick dont lie
4,happy star wars dayyyy =D and hbd to uncle LEE 
4,At school. Blagh. Yay I'm getting the IPhone in August!! 
4,@pmed Awesome.  good luck with the kegging.  I need to get into that instead of bottling  
4,ooooo I am playing around with my book'smovie trailer (whn I'm not writing of course) &amp; it looks GOOOOOOOOOOD!  I need a release date 
4,@jtchan83 Woo Hoo! It's time to play &quot;Name That Twune&quot; 
4,@Doctor_Death Well I'm impressed with your technical skillz 
4,"@PerezHilton hey perez! good luck! well, i'm still planning for a big present to be given for my mom! i love you mom! "
4,"@thisisbenwood -  I wanna go see them in Edinburgh  won't happen though haha , yir lucky! And have funnnn  xxx"
4,@littlefluffycat hehe--sorry.  I've never been very good at blending in... 
4,@MissDeeeee don't encourage me... I've got years of this stuff. you will regret it ! 
4,"@Heart_song Glad you had a wondrous Beltaine! Mine was quiet, yet in sync with the season.  Miss you all..."
4,I want some grape juice. 
4,@cutegingerbread i do but is just a haul vid/photo slideshow only. I only do it for fun  http://www.youtube.com/eyezaddiction
4,"@dmhome Well, in LA is decent weather. Tell me what's happening in the future "
4,@electricbluebrd Aw thank you. I suppose it's a good thing since it means more tweeting. 
4,@prisca_eyedea I love last.fm but find it a lot easier (and more content) on spotify  add me on http://last.fm/user/an0key if you like 
4,&lt;3 alayellow 
4,@Utopia_of_Chas good mornin sunshine...at least the work puter will go faster 
4,"one of my favorite, most relaxing songs to wake up to: http://tinyurl.com/c8fr3e Good morning. "
4,just got home from the gym..tennis first then badminton.ehehe! 
4,working my ass off and I am completely happy 
4,@MabelandViolet I was going to send you the photo by DM but can't as you not following me... 
4,"Hey, thanks for the follow, wow this is exciting a new tweet. "
4,"Back at it after a weekend of working in the yard. Didn't open the laptop once, and I'm thankful. "
4,@keithbrooks Glad to see you're still around 
4,@clockworkmelt LOL I feel like drunk right now... 
4,@RobertPattz hey dude im finishing my lullaby  dude i saw a pic of you w/ long hair umm lets just say keep it short ha 
4,@orbicule wow great promo for orbicule. is there an english translation somewhere? my Norwegian isn't that good 
4,Even though it is already Monday. Thanks for the #followfriday complements - you know who you are! 
4,@sween Whom do yu wanna kill ?? 
4,"@jensen_ackles New to Twitter. New to Supernatural - im only 1 day old :0) Jst ordered 1st season, after seein 1 gud random ep lastnte "
4,@maenad_au see i never got kyile.. not then not now ... see I must have some taste 
4,Big Sugar = yet another '90's bandwagon I was too late to get on. Next S&amp;D BNL should reunite them (kind of like they did for the Odds). 
4,@scottrmcgrew *dancing pirouette ballerina HUGS*  Morning my Awesome brudder!
4,"@ZaraGreen no problem, keep it comin "
4,About to Lock In on getting better  staying +
4,"Awh, thank you for your nice replies! Its so different, its scary so you've made me feel better!! "
4,@kristalswan You're welcome! Cutie-pie kiddo.. in your picture btw  Love those shades!
4,Happy Birthday Mommy 
4,Good Morning 
4,We looked at apartments this weekend.  Found one we like.  Hubby going today to try to rent one of the apartments.  Crossing Fingers 
4,Check out my song &quot;time to lose it&quot; on www.myspace.com/flownyce you'll enjoy it I promise 
4,@MsCityCouture chillin wassup ma?? ayo in cali my day just started idk where u r but u have a gud day YA diggg 
4,@RachelleKOMO Very cute!  Don't miss out on puppy school.  Now's the time.
4,@hcolephotos YOU'RE A BIG DAMN DEAL!!!!!!!  Have fun 
4,"another week, another org change discussion....  "
4,"At school 8am to 7pm, then keone chonie's class  have a good day!"
4,@TheRealKeeks Not Pretty But one hell of a show  non the less 
4,@solangeknowles cn i gt a twit frm u pls?  Hva gr8 shw 2nyt !
4,@QueenieCyrus Heyyy  wats up?
4,Mmm wasabi coated peanuts! Burns so good 
4,ahhh bank holiday slept late now going to dinner in my sisters whos a real &quot;monica&quot;  hahah and im late il get cold dinner now 
4,Will be your DJ for a little while! Tune in if you want  www.soompiradio.com @soompi
4,@pingpingss &quot;just&quot; - http://tinyurl.com/cuy43t 
4,@meghanian I think I got it fixed! Woo hoo! 
4,@VIVIatTheDisco Good luck on your first day !!!! 
4,"Having indian food in the middle of Wales, very very typical, huh? "
4,"@hesselbom Ok, which album to start with? After listening to Frank Black for years I found out he used to play in #Pixies. "
4,"@mistygirlph Thanks!  Yes, this sudden downpour does seem rather freakish. Is it really the end of summer here in the Philippines?"
4,@geekjames It's amazing the DVDs I'll put on my Netflix list just based on the trash potential inherent in their titles 
4,@MarieLuv  YOU MAKIN' ME HORNY 
4,@jordanknight  yes really if it is that time of day again.   xxxxxxxxxxxxxxxxx
4,Mmmmmmmm... ? it in the morning 
4,Afternoon all - how is everybody? 
4,"Wool, time for the top cote "
4,"And i ain't happy go lucky, its just today... The world don't feel ugly "
4,"Guys Richard fleeshman got twitter, FOLLOW HIM  @RFleeshman"
4,Nobody does it better than www.traveljunky.com Not even half as good   ? http://blip.fm/~5jv7j
4,@ejhildreth  I like it!
4,@kirstiealley that is soooo scary! Be careful! We only have one Kirstie! 
4,@BadAsh77 got it i'll send you an email in a lil bit i have a lot to say 
4,@gthogan I think you forgot a couple exclamation points. 
4,It is going to be a beautiful day! 
4,at work......thinking about the rest of my finals...summer almost here 
4,@TheRealKeeks Thats ok Keeks I'll Pass the 151 to you that will chill you out 
4,Have 3 of the 5 grandbabies again today. 19 month old twins and a 3 1/2 month infant. I love every minute of it too. 
4,Discovered that Numpy arrays can hold values of any type.  Useful for manipulating arrays of numbers with uncertainties. 
4,"I have a 4-H lamb meeting. It should be fun. And it is sunny! Yay! I can play with my horses this afternoon. Clap, clap, clap!!! "
4,Has Ruth today  
4,shout out to Sanjeev! thank you for being my first follower  on twitter.
4,@atxtraveler thanks! I will try #boarding out 
4,"Apparently Ashland is never going to tell me if I got the scholarship.  Still my day off  2nd cup of tea, still on the couch!"
4,Now I'm following you Ah Ha! Love your laff 
4,@aimecain whuahahhaha you need to cut down on them Bram Ladages/Applejacks/pancakes 
4,@naeem_coza @strandloper Yep. Live and learn 
4,"Loves the 2nd half of even days, orch and jazz band with daddy "
4,wishing you all a happy monday and a wonderful start to this week ! Make it a good one 
4,"It's a good day! The lake is a mirror, the kids are happy, and I get to clean the cabin today... Err two outta three ain't bad! "
4,"Morning!! ... ^-^ escuchando el  Soundtrack de Twilight que Gaby me trajoooooo! la adoro  ...(muse, paramore, perry farrell...)"
4,@JustZIPP hey rocstar 
4,monday morning. what to do. ...puzzles! 
4,@CraftedClay  most name brands have dairy even if it's called 'semi-sweet' or 'dark'.  I'll try to get some in the HelloVeggies Store! 
4,@The_Gov hi gov!! How are you? 
4,"Supernatural was mega good  Now I'm off to bed, urgh long day of school tomorrow x"
4,"Today I plan on taking my music history final, then catching up on some movies at my movie theatre. "
4," @mrjoecool well praise the lord 4 gud moods i kno i need 2 b 1, im workn out ma thighs &amp; these dark clouds is scaring me"
4,@mercedez000 Ta very much!  Happy B-Day to G-son 
4,@Jonasbrothers i can't wait! its most definately going to be amazing.  &lt;3 michelle
4,@janeporricelli She lives!  You were so Twitter quiet after the race. Recovering or celebrating?  ps. #20 Fem. in your 1st marathon Wow!
4,A little bit of good news. 
4,"@tuaw In case no one gave you a heads up, AT&amp;T just put out an iPhone app for account management (MyWireless) I'd love to see a review "
4,Rain makes for a good study day  almost done!!
4,This weekend I started a &quot;Healthy Lifeestyle&quot; - not Diet!     Let's see how it goes - will keep ya posted on my progress.
4,"@TheRaj Happy Star Wars 2u2, from all at @tbbtfans "
4,"@martinb9999 need to get an intel based mac 1st   but this impacts on dual core vs quad choice, latter probably better for virtualization"
4,What am I doing atm? http://twitpic.com/4jmeh Oh yeah. Apple Juice  I'm such a rebel!
4,"@ABeautifulMind1 Whats with you though, you sound a bit down yourself.. not your boiler again is it "
4,in ten minutes shopping   demi lovato-back around demi lovato-behind enemy lines have you all seen the titanic 2 trailer? its really good!
4,I love how two of my favorite shows have the same acronym  lol.
4,@MattyOsborn YIKEYSSS!!  I'M HARMLESS REALLY!! JUST WANT SOME ATTENTION FROM BRODY!!!
4,"@wendywings Just hoping you're ok, sincerely concerned "
4,thinks SG is wonderful 
4,@IvoryValentine have you seen &quot;The Fifth Element&quot;? makes &quot;super green&quot; a lot funnier 
4,@OAMCortney you're alive!!!!!!  Go w/ The Notebook...it'll make you cry and stuff 
4,"@AmberNia noooo, she was wavin at me "
4,i miss you tooooo  you arent too far! *A*
4,Zapatos for trashcan nachos and then an epic night 
4,@kveton you have to follow me before i can dm ya 
4,Awww I wonder when ima get married. Shawna and Damon are so cute 
4,im on twitter mobile... confusin!!!! lol im knda slow 
4,@iggypintado Thanks  Will Do 
4,"hello new maccy, welcome to your new home "
4,"@rdkpickle For the movie, but maybe I am just a little awesome. "
4,@MissLDN What was the compiment? I'm glad you're having a good time. 
4,at Shriya's 
4,My birthday is a week from today! 
4,"@KausarAzam  Hew how u been????Srry I haven't posted a vid in forever,I feel guilty lol,so in the next few days hopefully "
4,"haaah, making the card for mothers day,  and listening to musicc"
4,Kinda doing nothing. Life is boring. I feel like changing my look. Let's go shopping tomorrow 
4,can't wait for Daughtry's new album! Ack. Two more months!!! 
4,Thanks so much to everyone who came out to Speakeasy last night! What a hit. Wonderful to see you all having fun! June will be awesome. 
4,"@crobcary No, I'm working on it all day Monday. Will try to remember to email but if you're smart you'll remind me. "
4,Well that sucked except for the company I had. Go Kelly. 
4,Psyched for Mother's day at the GKR party--and teaching mom and dad about baseball 
4,"in 8th grade yearbook: for narnia movie release blurb, pic of aslan and my skandar! "
4,"@idocpro @sorchamorrigan Dany, meet Sorcha, Sorcha, Dany.   Now you know each other. :-p"
4,@miniatus Well thank you darling...it was a pleasure shopping with you...you will see the first pics! 
4,@MeredithKlein oh that's discreet 
4,Watching the film Real Women Have Curves  Why are good films on in the middle of the night?
4,"twitter fam, i`m about to hop back on AIM i went ghost on y`all lolz sowwy "
4,"just finished watching &quot;Role Models&quot; (hilarious), and debating whether to go to 251. Hmmm... "
4,@Djalfy Thats on Fox isnt it? Never watched it 
4,"@kamiNcali Oh, no need to stop. I could use the ego boost. "
4,I wish I can see clips of your show that you hosted. Hottie Shawn in the 80's! and yes your still a Hottie! 
